assessment_id,student_id,course_id,score,attempt_date
47128,23086,143,12,3/20/2024
47129,24824,163,69,6/27/2020
47130,28985,150,34,4/7/2023
47131,35058,92,9,1/2/2024
47132,12501,44,54,12/31/2022
47133,3838,84,59,3/18/2024
47134,30487,77,72,5/6/2020
47135,35339,169,95,3/5/2021
47136,45646,126,42,7/18/2022
47137,33488,139,54,2/22/2023
47138,15087,101,8,12/12/2022
47139,32543,31,46,5/25/2024
47140,44296,123,42,10/17/2021
47141,30124,72,20,3/7/2024
47142,26742,30,43,6/23/2021
47143,47787,127,88,10/27/2024
47144,47130,108,98,1/9/2022
47145,20578,123,60,6/15/2021
47146,43041,79,26,2/22/2020
47147,42463,133,98,9/6/2023
47148,421,64,71,9/20/2021
47149,40194,132,62,6/26/2021
47150,29830,97,83,3/31/2023
47151,36970,67,6,10/7/2021
47152,12267,81,49,3/11/2020
47153,45939,123,63,12/21/2022
47154,32377,140,93,10/12/2020
47155,13259,39,96,12/17/2022
47156,31709,153,64,6/2/2024
47157,9309,171,3,8/17/2022
47158,11570,124,82,11/4/2023
47159,27334,115,96,3/23/2023
47160,8228,61,37,12/22/2023
47161,6276,30,84,5/10/2022
47162,10812,33,73,2/17/2022
47163,39113,83,1,5/2/2022
47164,29084,144,7,11/21/2023
47165,9157,10,85,9/15/2021
47166,33068,150,73,6/10/2024
47167,31583,155,11,1/7/2024
47168,33493,17,75,9/9/2021
47169,12090,94,39,10/6/2024
47170,18278,3,88,1/5/2024
47171,25112,39,45,4/9/2023
47172,6035,130,90,7/10/2020
47173,13064,145,37,7/28/2020
47174,4223,135,38,5/20/2022
47175,21101,9,60,2/8/2020
47176,2084,101,64,3/2/2023
47177,40030,103,19,9/15/2024
47178,37646,191,34,3/15/2022
47179,9385,196,72,11/19/2024
47180,8111,29,66,3/25/2024
47181,30150,105,65,8/11/2024
47182,36609,8,9,7/15/2023
47183,19856,14,40,5/27/2022
47184,23716,53,68,9/3/2022
47185,941,181,99,3/8/2024
47186,30699,96,14,10/12/2022
47187,7359,112,12,4/13/2022
47188,41528,144,86,1/23/2021
47189,28247,136,94,1/11/2023
47190,23193,10,93,9/30/2024
47191,37972,34,59,12/7/2023
47192,11374,117,33,5/15/2023
47193,1633,44,49,5/13/2020
47194,2544,85,32,8/8/2022
47195,44865,93,4,11/19/2022
47196,4255,148,57,3/25/2023
47197,12368,154,44,6/9/2020
47198,47807,102,40,11/30/2024
47199,36105,85,60,7/28/2024
47200,49377,183,97,5/4/2023
47201,28961,109,41,12/12/2024
47202,35633,136,65,8/30/2020
47203,8999,164,89,10/15/2020
47204,25521,69,49,1/28/2021
47205,44890,28,83,1/27/2023
47206,28517,134,53,4/10/2023
47207,35416,23,3,7/6/2021
47208,18873,127,93,6/22/2022
47209,28995,120,6,7/3/2021
47210,45800,63,58,2/2/2022
47211,8041,51,53,9/2/2022
47212,1089,165,4,11/1/2022
47213,44907,125,78,4/8/2020
47214,8047,94,5,9/19/2021
47215,5852,76,86,3/24/2020
47216,31944,146,4,12/28/2021
47217,9342,50,1,11/13/2020
47218,38491,44,24,4/30/2023
47219,6124,130,93,2/14/2020
47220,13035,129,75,12/30/2023
47221,46331,81,43,1/25/2021
47222,4472,129,3,3/4/2020
47223,9563,31,11,6/25/2024
47224,4291,43,62,11/23/2024
47225,35471,7,64,10/21/2024
47226,46136,196,56,10/1/2024
47227,32224,146,1,9/12/2024
47228,4025,163,18,11/14/2024
47229,49299,47,20,7/16/2023
47230,25381,113,96,1/25/2022
47231,391,196,54,5/3/2024
47232,16176,200,78,11/7/2023
47233,43724,35,33,2/21/2020
47234,46892,86,30,1/22/2024
47235,48880,166,68,10/2/2024
47236,37371,27,20,10/9/2022
47237,1059,66,46,6/9/2023
47238,17513,26,22,1/27/2022
47239,38644,128,47,12/16/2024
47240,23343,131,46,11/13/2020
47241,8152,143,6,4/11/2024
47242,41244,88,15,7/2/2021
47243,10160,21,87,2/9/2022
47244,5244,151,99,4/23/2024
47245,33197,159,40,4/5/2021
47246,42637,69,78,1/2/2021
47247,721,139,67,11/23/2020
47248,27226,61,48,5/17/2021
47249,9476,188,26,1/19/2024
47250,24091,48,26,7/17/2024
47251,8460,186,74,8/24/2024
47252,15874,74,80,9/8/2024
47253,44148,48,46,2/13/2021
47254,39722,104,97,3/19/2022
47255,6846,59,85,6/25/2023
47256,13042,10,32,10/27/2023
47257,30939,15,38,8/28/2022
47258,38105,127,36,2/23/2020
47259,1031,110,37,5/1/2021
47260,8551,86,71,7/1/2020
47261,34091,171,42,1/10/2024
47262,30378,66,79,9/28/2023
47263,21994,158,50,8/31/2023
47264,34199,31,99,8/28/2022
47265,26387,87,77,1/14/2024
47266,13051,34,39,7/14/2020
47267,17821,58,22,1/11/2020
47268,48014,41,56,12/22/2022
47269,22532,141,6,9/25/2020
47270,33465,174,35,12/8/2022
47271,16156,86,61,6/12/2021
47272,42282,39,71,8/30/2020
47273,17347,101,23,9/28/2021
47274,3897,56,76,1/21/2024
47275,8733,95,17,2/9/2020
47276,45071,114,40,3/8/2022
47277,6273,95,37,1/25/2024
47278,47987,27,66,6/2/2021
47279,1138,109,21,10/29/2024
47280,39698,98,18,2/20/2021
47281,42174,41,66,8/19/2021
47282,13793,57,78,6/25/2024
47283,34472,176,73,9/23/2021
47284,24617,60,61,11/26/2021
47285,12975,106,33,5/28/2022
47286,6600,156,45,10/5/2021
47287,6887,158,15,5/1/2024
47288,21313,34,20,6/22/2024
47289,25844,84,34,3/1/2022
47290,31157,69,56,6/1/2022
47291,33224,19,45,12/21/2021
47292,1539,103,50,11/11/2024
47293,21801,41,69,1/6/2023
47294,36624,20,63,7/24/2023
47295,35839,48,61,7/14/2022
47296,36322,200,40,6/22/2022
47297,43245,109,42,5/29/2021
47298,27711,23,61,1/14/2021
47299,26287,52,25,1/23/2020
47300,36124,38,89,3/28/2023
47301,2522,190,72,8/14/2020
47302,28401,45,43,7/19/2021
47303,26814,64,88,8/21/2024
47304,42223,48,42,4/26/2023
47305,5743,175,46,3/6/2021
47306,1796,168,100,5/8/2022
47307,11255,105,68,6/1/2021
47308,48379,158,77,12/13/2021
47309,7483,164,97,10/4/2023
47310,2677,90,97,7/31/2023
47311,44145,143,39,1/20/2022
47312,35608,42,57,11/16/2023
47313,13524,174,31,2/24/2023
47314,22903,137,62,1/12/2024
47315,4231,44,80,1/31/2022
47316,26771,18,91,5/9/2022
47317,8576,197,94,10/22/2021
47318,48564,36,16,9/27/2022
47319,26197,72,15,7/3/2021
47320,19460,172,52,4/18/2024
47321,35319,51,85,12/24/2022
47322,49691,192,82,1/8/2023
47323,49446,196,77,11/26/2023
47324,11710,36,96,3/7/2020
47325,15029,44,55,8/14/2022
47326,4836,87,28,12/25/2023
47327,4143,178,29,11/18/2020
47328,10048,115,3,8/12/2024
47329,41343,74,21,5/12/2021
47330,20471,130,23,4/12/2022
47331,41505,155,98,12/2/2022
47332,15833,111,52,5/8/2023
47333,2665,52,6,8/29/2022
47334,24507,160,53,5/16/2022
47335,32723,58,32,7/17/2021
47336,26985,155,90,8/16/2020
47337,31545,82,82,7/17/2024
47338,16504,146,79,10/30/2024
47339,49830,145,95,6/8/2023
47340,39316,200,40,5/23/2024
47341,49558,58,47,2/5/2022
47342,12176,165,85,3/26/2021
47343,23210,172,41,8/10/2020
47344,43558,188,62,4/2/2020
47345,789,112,41,4/28/2022
47346,37407,156,13,9/12/2021
47347,25395,150,38,6/28/2024
47348,25574,122,14,12/20/2024
47349,42317,100,84,5/29/2021
47350,27298,147,31,5/21/2020
47351,2320,99,60,8/27/2023
47352,3559,161,92,11/28/2024
47353,7598,165,22,7/20/2021
47354,36748,40,29,8/8/2020
47355,33512,34,17,8/7/2022
47356,12997,94,6,11/19/2023
47357,4514,36,34,9/27/2020
47358,15603,153,50,7/25/2024
47359,27664,92,3,10/17/2020
47360,11972,35,59,3/4/2020
47361,1190,120,72,6/27/2024
47362,40329,107,34,12/19/2020
47363,28712,153,23,2/20/2023
47364,22635,68,48,8/29/2022
47365,16995,9,51,9/17/2022
47366,20869,172,95,7/8/2023
47367,15761,34,56,11/9/2023
47368,20591,79,60,4/26/2020
47369,16150,168,77,7/22/2020
47370,13105,62,14,2/16/2023
47371,5376,191,53,7/23/2022
47372,2275,121,13,1/21/2020
47373,24028,114,67,7/26/2021
47374,46194,30,5,4/13/2020
47375,31871,86,34,1/29/2021
47376,20714,138,51,4/24/2024
47377,42168,172,23,2/3/2020
47378,38935,21,70,12/24/2024
47379,21846,55,7,9/11/2022
47380,49956,57,39,11/9/2021
47381,24000,53,76,10/21/2024
47382,30623,39,44,11/25/2024
47383,2415,117,13,10/21/2024
47384,12977,33,8,1/14/2024
47385,26892,74,32,6/14/2021
47386,18264,47,90,12/9/2022
47387,32797,33,87,1/5/2022
47388,15639,55,50,4/30/2024
47389,9912,70,69,10/19/2021
47390,9710,123,77,6/11/2024
47391,32086,3,78,1/4/2020
47392,13973,36,70,12/21/2024
47393,15367,49,88,11/16/2021
47394,31525,34,88,8/12/2022
47395,30989,159,20,3/21/2023
47396,11107,170,4,3/9/2021
47397,36577,71,76,10/9/2024
47398,3039,46,41,11/9/2020
47399,953,198,79,11/19/2020
47400,23931,152,31,6/7/2022
47401,17504,46,57,11/26/2023
47402,7579,24,51,9/8/2020
47403,40002,1,10,11/13/2020
47404,13518,6,25,8/26/2022
47405,27908,5,64,8/28/2024
47406,34329,56,4,2/12/2020
47407,6230,157,88,12/20/2023
47408,20267,12,52,1/7/2021
47409,24208,108,85,10/7/2023
47410,31927,46,21,1/10/2020
47411,40238,14,86,10/9/2020
47412,29553,53,10,10/29/2020
47413,23561,42,6,3/20/2023
47414,26033,198,9,1/27/2024
47415,23804,31,21,11/1/2024
47416,13832,147,18,3/3/2022
47417,8779,92,88,8/18/2024
47418,13091,106,0,5/20/2022
47419,5352,33,76,12/23/2022
47420,41256,50,18,5/11/2023
47421,37479,24,34,9/10/2022
47422,10702,106,14,6/26/2021
47423,34503,44,74,10/31/2022
47424,35799,45,45,8/15/2024
47425,4037,120,45,1/23/2022
47426,36011,55,54,3/28/2023
47427,17683,148,11,3/19/2024
47428,32161,162,42,9/17/2023
47429,29015,68,49,5/18/2024
47430,44120,70,20,9/30/2021
47431,31366,138,3,11/17/2021
47432,13561,39,35,9/26/2020
47433,46203,35,43,11/16/2023
47434,21975,84,76,3/27/2020
47435,45847,121,80,5/28/2021
47436,8972,119,0,11/3/2020
47437,3328,112,34,5/6/2023
47438,28914,178,42,8/12/2020
47439,42005,195,20,5/27/2021
47440,22519,132,7,5/27/2022
47441,40112,145,47,5/23/2021
47442,4750,67,69,8/15/2020
47443,22043,56,82,11/18/2021
47444,2700,128,71,11/11/2024
47445,40529,64,38,10/21/2024
47446,42831,107,75,5/31/2021
47447,30270,136,0,11/17/2024
47448,33382,118,97,1/1/2020
47449,5516,31,45,8/7/2021
47450,44970,111,14,2/25/2024
47451,43166,139,1,10/20/2020
47452,9352,28,4,8/11/2021
47453,8958,84,58,3/25/2020
47454,5767,178,11,9/11/2024
47455,18763,200,14,5/14/2021
47456,16894,8,33,8/29/2024
47457,33192,40,60,4/4/2021
47458,17730,45,24,7/11/2023
47459,33496,35,72,9/18/2023
47460,19075,166,61,11/14/2022
47461,38558,13,42,3/22/2024
47462,43622,45,85,6/23/2022
47463,16541,155,14,1/8/2024
47464,18035,44,70,12/19/2020
47465,38666,170,55,2/20/2021
47466,10825,120,52,5/30/2021
47467,19009,182,62,8/25/2023
47468,38867,111,83,12/18/2020
47469,6343,70,100,11/18/2020
47470,47511,64,60,9/17/2020
47471,20049,162,63,1/11/2022
47472,46249,86,65,2/5/2024
47473,47791,11,33,8/7/2021
47474,13871,7,23,8/1/2024
47475,13091,180,27,11/7/2024
47476,18076,26,40,8/31/2022
47477,28190,27,1,4/26/2024
47478,3699,123,17,5/12/2022
47479,1667,78,13,2/21/2024
47480,31801,113,91,4/25/2021
47481,41667,70,92,6/23/2023
47482,39137,182,100,7/21/2022
47483,6151,66,40,3/14/2020
47484,46620,38,52,8/20/2021
47485,45522,128,87,7/8/2022
47486,7886,80,5,7/6/2024
47487,21930,119,43,11/29/2021
47488,9911,66,87,8/14/2023
47489,30572,35,82,6/19/2020
47490,40646,128,24,2/26/2020
47491,33072,113,91,8/18/2024
47492,49152,174,89,9/1/2024
47493,15367,190,24,11/27/2022
47494,21339,1,68,11/24/2023
47495,39701,3,62,6/26/2020
47496,12896,65,38,6/19/2021
47497,25492,52,94,1/11/2023
47498,23893,153,57,2/13/2024
47499,35199,158,7,12/24/2022
47500,39441,125,91,1/22/2022
47501,48020,6,22,10/30/2021
47502,19041,117,8,4/25/2020
47503,29273,4,17,2/17/2020
47504,36039,181,53,1/19/2021
47505,28845,32,25,3/30/2022
47506,31302,130,31,8/19/2021
47507,12170,106,13,2/4/2024
47508,19016,159,45,10/16/2020
47509,29771,13,42,4/28/2022
47510,41224,124,94,6/22/2024
47511,30392,165,29,3/27/2020
47512,29692,153,10,12/14/2024
47513,32265,2,31,1/9/2021
47514,8036,76,46,9/3/2022
47515,24688,29,34,1/16/2024
47516,36960,26,53,6/22/2021
47517,35343,164,60,7/4/2020
47518,28000,127,86,5/8/2024
47519,10873,101,18,11/22/2023
47520,5804,137,80,8/24/2023
47521,5052,174,83,2/11/2020
47522,20840,120,87,5/14/2024
47523,29661,13,23,10/4/2021
47524,45455,62,80,4/14/2021
47525,28579,55,1,6/6/2024
47526,277,12,69,8/3/2023
47527,25948,107,60,3/27/2022
47528,18034,126,31,3/2/2021
47529,18165,184,20,8/12/2024
47530,47406,186,21,5/28/2020
47531,17465,184,82,10/15/2023
47532,9737,142,40,12/15/2023
47533,34360,116,13,8/4/2020
47534,30573,27,8,11/7/2023
47535,5451,71,82,1/7/2020
47536,29966,97,21,6/27/2021
47537,38883,125,63,5/20/2021
47538,48002,54,96,1/6/2020
47539,45599,122,68,1/25/2021
47540,31381,43,38,3/17/2021
47541,23621,131,3,6/23/2022
47542,11792,119,24,10/9/2023
47543,44778,23,12,7/27/2020
47544,3652,153,18,7/13/2024
47545,23200,173,16,2/21/2024
47546,2417,38,19,9/18/2022
47547,27381,23,89,12/11/2023
47548,11301,104,17,11/22/2023
47549,45891,33,23,9/13/2021
47550,20367,7,33,8/24/2022
47551,9340,91,38,1/31/2023
47552,4957,121,35,6/27/2022
47553,8454,86,5,4/23/2022
47554,41319,113,41,11/25/2020
47555,48178,95,82,6/19/2023
47556,31394,87,82,12/2/2024
47557,26448,111,54,1/11/2021
47558,19323,121,61,6/13/2021
47559,9692,149,5,10/28/2022
47560,45630,2,48,9/7/2020
47561,5981,80,17,11/14/2024
47562,23228,40,97,6/10/2023
47563,49626,171,63,2/18/2020
47564,7454,103,56,10/21/2020
47565,42796,129,21,8/31/2023
47566,27043,32,84,3/28/2020
47567,9365,199,74,8/3/2020
47568,43705,87,15,8/3/2023
47569,15652,39,67,3/11/2020
47570,27799,95,23,10/23/2021
47571,26665,1,57,11/9/2021
47572,21057,112,52,1/31/2024
47573,45806,176,87,2/15/2024
47574,74,126,15,6/30/2021
47575,26473,93,6,6/27/2021
47576,20180,199,80,11/10/2022
47577,9327,156,29,11/13/2022
47578,30457,125,3,2/29/2024
47579,23576,197,48,8/14/2023
47580,26824,198,33,10/4/2023
47581,3329,22,87,2/7/2021
47582,35764,126,10,11/20/2023
47583,12956,166,38,4/10/2023
47584,13676,163,25,12/11/2022
47585,13772,60,90,10/25/2020
47586,5109,157,7,9/6/2021
47587,18498,110,54,8/13/2022
47588,19813,3,59,11/25/2024
47589,17027,102,87,3/8/2024
47590,42131,126,31,3/15/2023
47591,27751,159,60,3/21/2023
47592,40844,12,89,1/26/2024
47593,17468,11,89,1/25/2020
47594,41090,53,18,5/23/2023
47595,12439,113,52,12/13/2024
47596,45587,76,10,5/29/2024
47597,16307,52,63,5/31/2022
47598,18085,37,57,6/18/2024
47599,15510,14,65,1/2/2023
47600,12434,112,80,1/19/2024
47601,48012,137,18,8/9/2024
47602,13133,84,56,10/23/2020
47603,31281,164,22,7/26/2020
47604,42650,42,94,8/18/2022
47605,41185,124,15,7/19/2023
47606,33953,152,44,11/2/2021
47607,43325,56,94,3/28/2023
47608,16965,48,82,6/25/2021
47609,770,3,9,5/5/2021
47610,19341,34,96,4/10/2022
47611,11316,2,2,12/13/2022
47612,32111,25,68,9/17/2024
47613,12376,36,77,10/11/2024
47614,12019,8,96,11/15/2022
47615,44953,190,58,4/24/2022
47616,6026,187,12,12/8/2024
47617,17426,154,74,8/21/2024
47618,43450,140,99,2/3/2023
47619,28178,17,33,8/12/2022
47620,4739,36,0,1/18/2021
47621,45407,74,75,8/15/2023
47622,20040,94,21,7/26/2023
47623,1213,140,40,9/24/2021
47624,9154,63,94,8/8/2023
47625,22284,51,26,4/22/2021
47626,22456,128,86,6/22/2023
47627,6268,146,33,12/2/2022
47628,13166,132,84,10/21/2022
47629,34845,168,67,9/26/2022
47630,3618,183,70,6/11/2023
47631,37333,1,80,4/6/2023
47632,3434,31,37,10/6/2021
47633,46983,74,80,9/8/2022
47634,32146,103,25,1/4/2021
47635,18687,17,91,1/31/2021
47636,20435,33,2,2/7/2021
47637,47846,36,66,5/11/2021
47638,35768,102,57,9/10/2020
47639,22705,9,81,10/18/2020
47640,45278,141,99,8/30/2024
47641,12075,167,2,8/3/2022
47642,3099,137,78,11/19/2021
47643,48897,58,45,1/27/2024
47644,32314,138,26,11/9/2021
47645,49676,28,0,2/4/2021
47646,13021,155,28,10/28/2020
47647,45994,122,100,8/11/2021
47648,18361,20,39,2/25/2022
47649,20638,55,73,9/17/2022
47650,44882,76,1,9/6/2021
47651,20669,11,46,3/21/2020
47652,10723,60,37,11/30/2021
47653,25293,194,81,9/4/2024
47654,5293,153,45,7/9/2020
47655,12301,121,90,12/19/2023
47656,12729,169,32,10/7/2021
47657,6684,141,73,7/13/2020
47658,21755,153,38,10/6/2024
47659,33439,180,2,9/22/2022
47660,28798,40,74,5/31/2020
47661,44719,8,70,3/30/2021
47662,9592,91,95,6/23/2024
47663,8877,90,57,4/27/2024
47664,49707,100,70,12/18/2020
47665,10773,53,82,7/7/2021
47666,7542,87,47,5/3/2023
47667,29882,30,12,11/2/2021
47668,37168,123,57,3/23/2022
47669,5822,130,90,11/14/2024
47670,14205,157,89,10/3/2020
47671,46521,100,51,4/2/2021
47672,37910,173,66,2/25/2022
47673,21717,37,67,3/20/2023
47674,20117,15,55,10/24/2022
47675,35184,19,7,5/20/2020
47676,29334,40,88,12/26/2021
47677,49675,143,44,3/2/2024
47678,544,160,70,7/2/2024
47679,7,68,65,2/21/2024
47680,18143,106,71,8/21/2020
47681,27948,106,26,9/25/2022
47682,29210,27,88,6/21/2023
47683,49335,61,27,12/4/2023
47684,40483,5,76,4/14/2021
47685,15043,16,82,10/4/2020
47686,45942,1,91,1/27/2024
47687,34486,158,69,3/1/2022
47688,15338,124,69,3/23/2024
47689,32078,34,34,5/13/2020
47690,33297,100,1,3/20/2022
47691,14651,107,42,6/2/2023
47692,38330,193,44,5/7/2020
47693,12940,192,72,4/25/2020
47694,12030,121,83,2/28/2022
47695,48605,196,97,10/4/2020
47696,13157,12,85,12/3/2020
47697,7143,20,19,7/10/2024
47698,29629,5,80,11/15/2021
47699,5717,55,19,12/31/2022
47700,24268,117,0,9/1/2022
47701,29402,136,35,7/23/2023
47702,7851,60,87,6/1/2024
47703,6261,3,19,3/15/2023
47704,7491,28,12,2/20/2023
47705,20903,61,87,12/22/2021
47706,38869,200,14,2/3/2023
47707,42515,64,55,2/19/2020
47708,17233,182,84,4/3/2022
47709,7508,176,75,3/5/2024
47710,35028,57,74,3/18/2023
47711,24212,172,1,5/16/2021
47712,3837,5,15,2/2/2021
47713,23774,186,94,9/14/2021
47714,45167,61,25,6/5/2020
47715,21365,72,7,2/12/2020
47716,31173,168,40,5/27/2024
47717,45376,194,39,10/13/2023
47718,44177,56,5,5/9/2023
47719,44234,92,44,3/15/2024
47720,25242,28,13,11/9/2022
47721,4275,62,37,11/6/2022
47722,30493,143,99,7/3/2020
47723,42872,197,4,8/23/2024
47724,46827,116,15,9/27/2023
47725,28752,15,6,3/7/2020
47726,10837,66,65,6/8/2023
47727,48103,91,44,2/7/2023
47728,8153,174,74,2/11/2023
47729,25504,92,52,12/31/2021
47730,23343,33,91,9/27/2021
47731,15995,90,67,9/14/2023
47732,7132,46,81,12/24/2020
47733,17557,190,6,10/10/2021
47734,19490,169,96,2/5/2022
47735,13288,71,42,5/10/2022
47736,40629,14,30,8/26/2023
47737,21542,42,60,7/5/2023
47738,49714,16,76,5/14/2022
47739,2684,47,73,2/7/2020
47740,22273,143,4,1/23/2023
47741,38824,101,98,12/26/2021
47742,37123,102,98,11/6/2023
47743,38187,8,4,2/25/2020
47744,24723,118,33,5/12/2021
47745,17227,187,100,6/10/2020
47746,49437,139,29,6/4/2022
47747,8791,25,3,12/14/2020
47748,12159,14,97,8/27/2024
47749,8513,31,22,10/12/2022
47750,43103,62,20,7/14/2023
47751,12960,50,85,5/16/2022
47752,17207,8,37,2/7/2021
47753,45883,186,31,5/7/2022
47754,19921,198,58,8/24/2024
47755,29883,93,79,5/7/2020
47756,22353,37,16,4/13/2022
47757,14659,33,14,8/14/2023
47758,20721,32,33,1/21/2023
47759,312,64,70,5/12/2021
47760,12840,46,20,10/16/2022
47761,17704,174,96,7/1/2023
47762,13057,167,54,12/29/2021
47763,9607,189,90,2/22/2020
47764,14122,47,50,9/12/2022
47765,49586,115,1,4/25/2023
47766,7772,40,76,11/16/2021
47767,48069,36,24,6/1/2021
47768,46239,179,6,8/21/2023
47769,1044,54,1,9/8/2023
47770,33786,80,17,9/4/2023
47771,2680,191,7,6/11/2024
47772,26371,97,90,11/5/2020
47773,17652,67,88,5/9/2020
47774,13125,184,57,6/5/2023
47775,12441,27,36,2/7/2020
47776,20031,130,72,3/17/2024
47777,4998,182,8,11/29/2023
47778,28160,132,40,11/12/2024
47779,10307,163,90,2/22/2020
47780,38445,83,42,2/6/2024
47781,12399,119,78,1/5/2021
47782,41816,82,40,5/13/2022
47783,25890,104,2,11/11/2024
47784,15162,176,96,6/11/2023
47785,32934,142,52,9/27/2020
47786,32851,164,30,7/4/2020
47787,43335,66,49,11/23/2020
47788,42960,174,71,5/2/2023
47789,6489,169,93,7/9/2024
47790,16234,23,26,9/12/2021
47791,36968,144,7,1/1/2021
47792,21760,16,64,3/12/2021
47793,16098,64,25,2/6/2020
47794,7866,67,18,4/2/2020
47795,17055,17,85,3/11/2020
47796,31093,154,61,1/20/2023
47797,44459,8,60,3/12/2024
47798,44545,109,83,3/11/2023
47799,19726,155,84,5/21/2024
47800,6364,176,95,1/23/2020
47801,15559,114,67,6/26/2021
47802,15216,179,100,10/11/2020
47803,570,27,47,11/15/2021
47804,25877,161,63,9/3/2021
47805,47887,174,80,6/20/2023
47806,21520,134,18,7/22/2020
47807,47847,51,99,3/10/2024
47808,16732,51,33,4/11/2024
47809,37608,36,37,2/22/2023
47810,22041,14,86,4/9/2020
47811,14889,46,38,10/16/2023
47812,12970,180,94,9/25/2021
47813,36194,111,6,5/15/2022
47814,33293,38,66,12/11/2022
47815,19716,116,7,8/8/2020
47816,20296,195,75,3/9/2021
47817,25286,160,26,2/8/2024
47818,14918,14,70,4/28/2020
47819,27352,101,65,3/5/2022
47820,1980,66,59,5/20/2022
47821,19806,88,65,3/4/2020
47822,43883,143,61,6/18/2024
47823,146,159,0,9/25/2024
47824,11854,129,33,10/17/2023
47825,36418,43,32,9/3/2020
47826,20912,171,51,6/16/2020
47827,42964,123,49,9/14/2021
47828,26183,176,57,2/5/2022
47829,13852,31,74,10/2/2020
47830,25794,59,92,7/11/2024
47831,7456,13,93,6/11/2020
47832,32089,174,14,5/8/2022
47833,34172,64,2,8/31/2022
47834,16007,119,30,8/18/2022
47835,48509,84,8,10/23/2024
47836,49354,87,21,6/4/2022
47837,30538,192,54,8/23/2020
47838,5793,136,67,6/3/2021
47839,8190,136,67,7/22/2020
47840,44558,37,63,4/27/2024
47841,23744,115,73,3/2/2022
47842,22611,178,12,3/10/2021
47843,43569,11,16,6/12/2020
47844,26677,200,42,3/10/2024
47845,14166,40,37,12/29/2021
47846,7893,84,18,5/11/2023
47847,43813,25,93,2/20/2022
47848,14793,48,33,6/28/2023
47849,35199,199,31,12/7/2024
47850,33994,31,44,12/19/2020
47851,17986,70,15,6/22/2021
47852,22909,3,80,8/19/2023
47853,6759,159,70,5/7/2020
47854,38792,74,86,4/10/2024
47855,49349,54,63,12/30/2021
47856,46936,27,11,8/2/2023
47857,30117,67,7,7/17/2024
47858,12322,96,25,5/27/2021
47859,43383,33,43,4/14/2023
47860,22050,196,14,7/22/2021
47861,8743,196,77,11/14/2022
47862,47825,25,51,4/7/2023
47863,42489,70,31,7/26/2023
47864,21538,144,10,3/30/2021
47865,33858,141,94,12/24/2023
47866,23168,89,16,10/30/2023
47867,13852,5,79,5/2/2020
47868,43356,53,73,6/18/2021
47869,5076,82,89,9/18/2020
47870,32313,162,34,9/30/2024
47871,49980,52,86,10/24/2022
47872,387,62,91,5/5/2021
47873,16805,12,0,3/23/2024
47874,3842,115,11,4/3/2020
47875,47660,90,76,11/22/2024
47876,33493,71,2,3/11/2021
47877,3361,1,81,5/30/2023
47878,19085,160,92,6/19/2024
47879,39381,161,15,7/16/2020
47880,25188,185,53,6/30/2020
47881,24612,137,65,1/9/2024
47882,785,52,82,8/10/2024
47883,43864,38,2,1/8/2022
47884,9670,143,6,11/9/2020
47885,22103,128,65,1/15/2023
47886,21240,60,70,7/21/2021
47887,48848,88,29,10/28/2020
47888,44456,86,54,11/11/2020
47889,11524,52,89,3/4/2024
47890,22905,74,53,10/2/2023
47891,23092,113,63,4/16/2021
47892,4187,86,11,7/13/2021
47893,25778,4,40,12/10/2021
47894,19548,20,91,5/22/2023
47895,45592,189,95,7/12/2023
47896,25058,188,61,9/6/2023
47897,13165,37,83,11/25/2022
47898,44230,70,45,12/15/2020
47899,44112,113,43,8/7/2020
47900,20698,20,57,7/10/2021
47901,34219,134,34,2/10/2023
47902,16296,10,33,2/12/2020
47903,36870,173,18,7/11/2020
47904,3194,73,78,2/18/2021
47905,10079,42,22,4/1/2023
47906,5063,199,73,11/22/2022
47907,10088,128,71,12/9/2024
47908,4737,168,7,10/3/2024
47909,31227,65,93,11/16/2020
47910,40199,69,19,2/1/2023
47911,35784,10,16,11/21/2020
47912,24264,10,61,10/13/2024
47913,6311,35,9,3/2/2024
47914,14417,31,15,9/10/2022
47915,28285,126,58,11/30/2023
47916,35775,34,15,1/1/2020
47917,37340,59,59,11/26/2021
47918,9230,179,9,10/2/2023
47919,13606,44,99,8/20/2024
47920,35949,176,48,6/28/2024
47921,42170,92,68,6/6/2020
47922,34291,28,21,1/18/2023
47923,36585,51,98,2/13/2023
47924,4161,95,61,12/14/2022
47925,2160,142,17,12/30/2020
47926,41382,22,3,4/5/2021
47927,16535,112,26,8/30/2023
47928,27714,10,95,10/16/2021
47929,16855,32,7,3/10/2024
47930,9827,175,75,7/27/2022
47931,27616,96,85,4/29/2020
47932,32492,182,55,12/17/2023
47933,27896,130,48,2/11/2021
47934,39194,99,1,8/7/2021
47935,25402,58,66,8/23/2024
47936,15902,146,1,12/20/2021
47937,19615,43,64,11/8/2021
47938,16225,187,4,10/23/2020
47939,29650,81,15,10/23/2023
47940,11249,40,59,10/4/2021
47941,18632,119,75,12/9/2023
47942,43221,112,77,8/5/2021
47943,586,189,43,9/26/2021
47944,20202,70,45,9/5/2020
47945,48361,200,10,2/1/2020
47946,31457,69,12,12/7/2024
47947,9277,92,0,12/4/2022
47948,13571,164,71,7/23/2023
47949,13463,150,0,8/17/2022
47950,19175,51,20,1/14/2020
