enrollment_id,student_id,course_id,enroll_date,status
46729,27964,117,2022-10-02,completed
46730,40300,132,2021-12-20,completed
46731,30089,141,2021-08-19,dropped
46732,52089,96,2020-07-14,completed
46733,9958,980,2021-01-02,active
46734,21885,105,2023-05-04,completed
46735,372260,12,2021-05-15,completed
46736,52394,36,2023-09-07,active
46737,11666,49,2022-11-24,dropped
46738,37069,160,2022-05-20,completed
46739,26133,72,2024-03-03,completed
46740,30129,19,2023-01-12,completed
46741,17212,92,2022-09-06,active
46742,37144,141,2023-02-06,active
46743,22257,146,2024-07-24,active
46744,27773,120,2023-07-03,dropped
46745,53743,17,2024-01-17,active
46746,53659,198,2024-03-22,dropped
46747,2045,1100,2021-09-14,active
46748,32858,86,2023-02-08,active
46749,36105,109,2021-10-25,dropped
46750,43401,177,2024-11-29,active
46751,9949,167,2022-07-19,completed
46752,109,117,2024-02-29,active
46753,49178,940,2024-11-19,completed
46754,45061,184,2023-01-01,active
46755,32501,178,2021-04-30,dropped
46756,46485,94,2024-06-25,active
46757,9117,128,2022-03-17,active
46758,6282,122,2024-05-09,active
46759,50899,179,2023-06-12,active
46760,29823,14,2020-08-30,dropped
46761,34914,118,2022-05-26,active
46762,11529,120,2024-04-05,completed
46763,11059,2,2024-12-17,active
46764,5563,156,2022-12-28,completed
46765,40147,28,2020-01-05,dropped
46766,51099,128,2021-08-17,dropped
46767,38863,90,2022-04-11,active
46768,22761,187,2020-11-06,completed
46769,23644,33,2024-09-12,completed
46770,49011,87,2022-02-07,active
46771,21067,196,2020-06-24,INVALID
46772,41462,118,2022-11-09,active
46773,36400,157,2024-11-15,completed
46774,45013,10,2020-12-31,completed
46775,33257,184,2023-05-22,INVALID
46776,41644,102,2020-10-17,dropped
46777,42465,1,2024-11-24,active
46778,23361,49,2024-05-27,INVALID
46779,30425,190,2023-06-08,active
46780,42870,189,2021-04-22,dropped
46781,26713,123,2021-04-02,active
46782,49601,98,2022-07-13,dropped
46783,54931,81,2021-01-14,dropped
46784,38166,191,2023-12-02,active
46785,49788,196,2024-09-16,dropped
46786,41654,167,2022-10-04,active
46787,47547,5,2021-07-17,completed
46788,44804,93,2023-05-28,completed
46789,28769,120,2020-07-06,dropped
46790,53577,86,2022-04-17,active
46791,9553,142,2021-04-25,completed
46792,24524,7,2023-12-18,completed
46793,21207,66,2021-05-27,active
46794,22238,195,2022-09-22,completed
46795,16878,185,2023-08-30,active
46796,35773,78,2024-03-23,dropped
46797,38928,166,2022-05-18,dropped
46798,7679,71,2020-05-30,dropped
46799,30301,157,2024-06-13,dropped
46800,48057,180,2023-02-21,completed
46801,15914,114,2022-05-25,active
46802,12167,173,2022-03-07,dropped
46803,3271,115,2021-07-20,active
46804,46888,163,2020-07-10,completed
46805,46038,73,2022-04-15,dropped
46806,20269,199,2024-02-27,completed
46807,46421,51,2021-09-11,active
46808,54031,300,2023-12-09,dropped
46809,39885,100,2023-03-27,completed
46810,38501,100,2022-12-03,active
46811,8154,103,2020-07-19,active
46812,21074,135,2020-03-25,INVALID
46813,221060,68,2022-04-05,active
46814,54550,197,2022-11-01,dropped
46815,4457,10,2024-03-20,active
46816,10802,178,2021-12-18,active
46817,22411,22,2022-10-06,active
46818,8126,188,2021-01-17,active
46819,38417,12,2024-08-27,active
46820,22244,2,2022-07-21,active
46821,8431,27,2023-01-18,dropped
46822,11077,109,2023-11-04,INVALID
46823,27850,79,2024-10-07,INVALID
46824,5072,92,2021-10-02,INVALID
46825,22841,31,2021-08-08,active
46826,334500,950,2022-09-07,dropped
46827,31728,60,2021-09-15,completed
46828,26405,111,2022-07-24,active
46829,40283,117,2021-02-16,completed
46830,4749,147,2020-07-27,completed
46831,14714,450,2020-06-26,active
46832,50094,21,2020-10-01,completed
46833,3433,130,2020-02-10,completed
46834,232850,176,2021-05-23,dropped
46835,127320,45,2021-06-27,completed
46836,37516,192,2021-09-04,dropped
46837,40599,124,2024-03-03,INVALID
46838,51574,1880,2022-03-29,completed
46839,30127,155,2023-04-04,dropped
46840,4789,54,2020-11-11,completed
46841,42821,100,2020-10-29,active
46842,24681,48,2021-10-17,INVALID
46843,27333,189,2024-10-28,active
46844,513520,74,2022-03-30,active
46845,45079,160,2020-11-25,dropped
46846,46570,930,2024-03-12,completed
46847,9453,1190,2020-03-09,dropped
46848,146560,1,2021-02-27,dropped
46849,1365,29,2021-09-06,dropped
46850,31741,48,2022-02-25,dropped
46851,45597,43,2023-09-09,completed
46852,5822,36,2022-07-10,dropped
46853,482380,180,2024-12-20,completed
46854,268610,111,2023-02-15,dropped
46855,155110,156,2023-01-23,INVALID
46856,8681,173,2020-09-20,INVALID
46857,12409,38,2024-12-12,dropped
46858,45838,17,2022-07-17,dropped
46859,36053,119,2023-11-16,completed
46860,14009,49,2021-05-24,dropped
46861,44922,26,2022-08-30,completed
46862,44089,87,2023-05-17,active
46863,533,48,2020-12-25,completed
46864,25485,690,2020-03-05,dropped
46865,33516,131,2022-11-10,completed
46866,8746,112,2021-10-18,dropped
46867,29243,1490,2022-12-10,active
46868,36063,98,2022-02-05,completed
46869,52083,115,2022-09-15,INVALID
46870,40262,50,2021-09-13,dropped
46871,24492,173,2022-12-29,dropped
46872,576,198,2023-08-14,completed
46873,26772,182,2024-05-02,active
46874,39021,137,2020-10-25,active
46875,12677,1090,2020-09-06,INVALID
46876,19874,175,2024-07-21,active
46877,381690,3,2022-07-02,completed
46878,43306,167,2021-03-17,completed
46879,15066,158,2020-09-29,active
46880,34088,32,2020-09-23,completed
46881,16161,70,2023-10-28,completed
46882,19744,1460,2020-02-21,dropped
46883,16749,65,2023-11-27,active
46884,21714,25,2024-07-20,completed
46885,8906,153,2023-08-06,INVALID
46886,8076,122,2020-04-10,active
46887,52895,131,2021-05-23,dropped
46888,22797,106,2021-11-17,dropped
46889,38352,6,2020-07-11,active
46890,32425,610,2021-08-30,dropped
46891,1414,48,2023-03-29,dropped
46892,5352,170,2021-10-04,dropped
46893,24874,46,2024-11-27,dropped
46894,44046,128,2021-03-28,completed
46895,23405,193,2022-12-29,completed
46896,41895,71,2024-03-24,dropped
46897,33228,185,2021-02-17,active
46898,16864,83,2023-02-22,INVALID
46899,34413,40,2021-10-11,dropped
46900,47831,199,2023-11-17,completed
46901,12547,134,2021-09-14,active
46902,28813,110,2022-08-04,active
46903,53229,160,2022-11-20,active
46904,48531,31,2021-09-20,INVALID
46905,13051,112,2023-12-15,dropped
46906,5788,162,2022-06-07,completed
46907,17376,17,2022-05-09,completed
46908,11841,127,2021-02-18,completed
46909,51646,133,2023-10-23,completed
46910,46820,188,2024-07-21,dropped
46911,3244,1150,2021-01-09,active
46912,25018,87,2020-02-15,completed
46913,11127,172,2021-09-04,INVALID
46914,8830,92,2023-11-23,dropped
46915,11950,192,2021-12-02,active
46916,40152,700,2021-04-18,active
46917,47802,88,2021-12-01,active
46918,103140,66,2020-04-21,completed
46919,58110,63,2022-08-19,active
46920,3121,112,2020-06-14,completed
46921,55158,189,2020-08-22,active
46922,25882,73,2022-01-09,dropped
46923,48842,51,2023-10-28,completed
46924,354900,74,2023-05-25,INVALID
46925,52936,193,2021-07-09,active
46926,32534,11,2021-01-05,active
46927,43735,122,2023-06-19,active
46928,47272,138,2023-05-12,dropped
46929,36380,131,2021-10-14,completed
46930,8491,195,2024-05-31,dropped
46931,26811,196,2022-03-14,INVALID
46932,40436,154,2022-07-19,completed
46933,1236,196,2023-09-14,dropped
46934,50713,191,2020-04-10,active
46935,45382,1990,2021-12-13,active
46936,49940,43,2021-06-30,dropped
46937,36770,176,2023-03-24,completed
46938,31888,105,2024-05-22,completed
46939,10561,166,2022-03-28,dropped
46940,2449,52,2021-01-17,completed
46941,731,109,2024-03-13,completed
46942,547290,1830,2021-09-26,active
46943,603,154,2024-06-11,active
46944,40022,49,2022-09-23,INVALID
46945,32666,97,2022-07-16,active
46946,44012,69,2021-02-04,completed
46947,36515,123,2020-02-20,completed
46948,3891,121,2023-07-03,completed
46949,40060,94,2022-04-15,INVALID
46950,357030,10,2020-08-15,active
46951,16523,183,2023-10-12,completed
46952,14,4,2020-11-12,dropped
46953,26678,197,2021-12-31,dropped
46954,22338,173,2024-03-06,dropped
46955,52797,37,2023-06-06,active
46956,20972,154,2023-11-12,completed
46957,494260,1270,2024-06-03,dropped
46958,7236,185,2024-04-13,dropped
46959,501640,87,2021-06-23,active
46960,41517,166,2023-12-21,completed
46961,427660,117,2020-11-07,completed
46962,5145,101,2021-05-04,active
46963,3026,69,2021-10-12,completed
46964,2451,168,2024-03-07,active
46965,23220,67,2024-02-28,active
46966,8366,131,2022-04-13,dropped
46967,14300,153,2021-10-11,dropped
46968,28078,171,2023-11-03,completed
46969,53311,42,2022-12-24,completed
46970,447110,162,2024-07-28,completed
46971,44992,20,2020-06-19,completed
46972,142930,137,2024-10-20,dropped
46973,7381,25,2024-03-30,INVALID
46974,10202,7,2021-06-09,active
46975,50184,170,2024-08-18,active
46976,8811,165,2023-09-24,active
46977,520900,163,2020-11-21,active
46978,43493,127,2020-12-01,completed
46979,49654,103,2024-07-30,completed
46980,20880,13,2023-09-20,active
46981,25369,60,2024-02-14,dropped
46982,51482,56,2022-12-26,active
46983,41929,199,2022-07-31,dropped
46984,47172,38,2023-08-25,dropped
46985,43644,109,2021-08-08,completed
46986,1959,34,2020-03-15,active
46987,45350,200,2020-08-02,dropped
46988,54059,860,2021-04-19,active
46989,8225,118,2021-12-27,completed
46990,231360,100,2023-04-29,completed
46991,36094,120,2022-06-26,completed
46992,24693,76,2021-06-08,active
46993,5002,74,2024-04-13,active
46994,22896,109,2022-09-26,dropped
46995,34977,49,2021-03-28,dropped
46996,35310,74,2024-03-13,active
46997,29899,121,2020-11-19,dropped
46998,7704,2,2020-05-28,completed
46999,47456,25,2022-12-12,dropped
47000,19825,93,2020-03-28,dropped
47001,25778,167,2024-12-23,completed
47002,55117,143,2020-06-08,INVALID
47003,14646,187,2022-02-07,completed
47004,48789,97,2021-09-19,completed
47005,35263,124,2020-12-06,completed
47006,44860,51,2024-07-17,completed
47007,439100,171,2022-04-27,completed
47008,39976,152,2022-01-15,dropped
47009,12090,117,2020-05-07,INVALID
47010,55017,41,2024-08-03,dropped
47011,12116,88,2020-09-28,dropped
47012,36383,10,2024-06-01,completed
47013,26313,179,2024-05-05,dropped
47014,7951,185,2021-08-22,completed
47015,22158,32,2020-02-28,active
47016,44399,123,2020-02-21,dropped
47017,12397,161,2022-07-18,dropped
47018,11232,85,2024-10-04,completed
47019,37281,1720,2020-03-30,dropped
47020,48365,650,2023-09-11,dropped
47021,53023,14,2020-05-12,INVALID
47022,21622,194,2020-01-02,active
47023,16803,132,2022-04-26,active
47024,12489,160,2022-05-06,dropped
47025,7956,183,2021-01-24,active
47026,5944,149,2024-07-14,dropped
47027,6489,27,2024-03-13,dropped
47028,27983,160,2024-03-26,INVALID
47029,18179,108,2024-07-19,completed
47030,33730,198,2022-05-18,completed
47031,25175,134,2021-04-27,completed
47032,44794,157,2023-09-30,completed
47033,52774,55,2022-04-20,dropped
47034,40384,1610,2022-12-18,dropped
47035,19203,173,2023-05-10,completed
47036,8012,167,2020-09-22,INVALID
47037,17311,10,2022-11-30,completed
47038,8153,119,2020-06-08,completed
47039,144850,11,2024-04-21,active
47040,50161,68,2021-03-06,active
47041,6899,38,2023-12-14,active
47042,388940,136,2023-05-24,active
47043,2177,90,2021-03-17,active
47044,4286,48,2020-07-28,dropped
47045,34589,178,2020-08-25,INVALID
47046,19111,119,2021-07-07,dropped
47047,5990,6,2021-08-20,completed
47048,21649,1830,2022-08-13,completed
47049,53596,188,2022-10-29,dropped
47050,7280,166,2023-03-14,dropped
47051,5487,110,2021-04-11,active
47052,17809,146,2020-08-26,completed
47053,314480,170,2022-04-05,active
47054,48307,65,2020-10-08,active
47055,1833,19,2022-06-21,dropped
47056,50121,98,2021-09-05,INVALID
47057,38186,22,2021-07-20,completed
47058,14128,86,2021-02-04,dropped
47059,218680,148,2022-07-14,dropped
47060,548910,96,2023-12-08,active
47061,25894,152,2023-11-28,completed
47062,25678,1780,2022-11-22,dropped
47063,23313,14,2024-05-08,completed
47064,26466,76,2021-06-26,completed
47065,14539,110,2023-01-24,completed
47066,14715,67,2021-12-02,completed
47067,41249,190,2022-05-24,active
47068,16746,990,2020-12-08,dropped
47069,33555,108,2024-03-05,dropped
47070,933,167,2021-04-05,completed
47071,20106,108,2021-10-26,INVALID
47072,36564,145,2021-01-07,dropped
47073,9906,102,2021-04-16,dropped
47074,44460,115,2022-07-03,INVALID
47075,41811,166,2023-08-20,active
47076,298630,76,2021-08-21,active
47077,42038,166,2021-06-22,completed
47078,38263,164,2022-10-08,INVALID
47079,4841,67,2022-07-20,active
47080,51089,980,2020-12-24,dropped
47081,1329,28,2023-03-31,completed
47082,17655,196,2020-12-14,completed
47083,29114,85,2021-03-05,dropped
47084,46762,6,2022-06-01,completed
47085,544910,25,2020-05-19,completed
47086,19027,75,2022-01-08,completed
47087,27952,850,2023-07-31,INVALID
47088,336840,162,2024-08-16,active
47089,47194,193,2024-08-29,completed
47090,199560,82,2022-06-03,active
47091,7705,112,2024-02-18,INVALID
47092,498670,90,2022-01-30,active
47093,29014,28,2024-01-26,completed
47094,2013,750,2020-05-19,dropped
47095,53700,80,2023-03-12,active
47096,14460,182,2022-11-30,active
47097,16848,37,2022-10-29,INVALID
47098,15560,14,2020-12-02,completed
47099,45966,60,2020-12-16,dropped
47100,27173,114,2021-02-18,dropped
47101,302080,51,2023-02-12,active
47102,23251,135,2024-06-04,completed
47103,19686,53,2024-11-04,active
47104,39301,75,2021-03-23,dropped
47105,349500,171,2021-01-14,dropped
47106,49696,107,2023-10-11,completed
47107,86990,13,2023-10-10,completed
47108,29052,132,2024-08-19,dropped
47109,12445,1460,2020-11-07,active
47110,263920,41,2020-08-06,active
47111,22028,1590,2022-01-28,dropped
47112,251660,132,2023-12-07,active
47113,40255,111,2024-02-02,completed
47114,24886,66,2024-04-25,completed
47115,43569,131,2022-06-21,INVALID
47116,12479,106,2023-09-19,active
47117,33437,148,2023-07-01,dropped
47118,52352,143,2024-01-05,completed
47119,38276,122,2021-07-03,completed
47120,31021,23,2023-11-26,dropped
47121,37580,195,2020-07-28,completed
47122,10603,132,2020-01-30,dropped
47123,42029,81,2020-10-14,completed
47124,361070,164,2020-04-18,completed
47125,8327,1090,2024-04-13,completed
47126,213580,38,2024-01-01,completed
47127,1492,195,2022-08-27,active
47128,54356,39,2023-10-19,INVALID
47129,115130,69,2023-01-17,dropped
47130,38047,172,2023-04-28,dropped
47131,16406,47,2020-10-18,active
47132,7068,189,2022-09-18,completed
47133,5407,179,2022-02-06,completed
47134,16451,22,2024-06-27,completed
47135,13641,12,2022-07-24,completed
47136,51383,650,2022-12-23,dropped
47137,15510,150,2021-05-14,dropped
47138,18128,100,2021-07-07,active
47139,21739,115,2022-12-20,completed
47140,27994,1270,2021-05-29,active
47141,10418,28,2021-05-25,completed
47142,42839,180,2023-12-30,dropped
47143,961,131,2024-04-18,dropped
47144,8409,1,2024-09-24,dropped
47145,4865,101,2021-09-29,completed
47146,20727,106,2023-07-02,completed
47147,19982,880,2023-02-19,dropped
47148,29306,2,2020-11-06,completed
47149,4121,1430,2020-02-06,active
47150,33237,148,2024-04-01,active
47151,19572,134,2020-11-02,active
47152,42225,8,2020-08-13,completed
47153,33756,120,2022-03-21,dropped
47154,41563,147,2020-07-19,completed
47155,10265,115,2024-09-29,active
47156,51343,89,2024-08-26,dropped
47157,9918,28,2021-01-08,active
47158,789,130,2022-04-02,completed
47159,23604,34,2020-05-01,active
47160,20556,40,2021-11-03,INVALID
47161,426920,61,2020-03-13,dropped
47162,186200,9,2020-06-28,dropped
47163,22762,185,2024-02-20,active
47164,19326,42,2024-05-15,active
47165,3745,43,2020-12-08,dropped
47166,9839,110,2021-01-09,dropped
47167,54945,178,2020-09-22,active
47168,41490,93,2023-08-26,completed
47169,17913,10,2022-07-15,dropped
47170,49626,128,2021-07-24,INVALID
47171,42401,1850,2020-06-02,active
47172,16268,162,2021-04-28,dropped
47173,12513,35,2021-07-03,completed
47174,2947,130,2024-06-02,dropped
47175,46496,96,2023-01-29,active
47176,45149,162,2022-02-09,dropped
47177,46254,198,2023-07-02,active
47178,364040,460,2022-04-05,dropped
47179,31360,104,2020-01-20,completed
47180,55127,152,2021-01-19,dropped
47181,29107,127,2020-10-07,INVALID
47182,27297,174,2024-08-19,dropped
47183,7123,158,2023-02-24,completed
47184,16022,46,2020-09-01,active
47185,29379,14,2022-06-03,completed
47186,19713,55,2021-09-19,completed
47187,26379,50,2023-10-28,completed
47188,3604,113,2022-06-07,dropped
47189,35551,37,2022-08-30,dropped
47190,6921,111,2023-11-27,dropped
47191,42644,41,2022-08-25,active
47192,20046,70,2022-07-03,completed
47193,20968,69,2024-09-10,completed
47194,12134,33,2023-03-29,completed
47195,32794,135,2021-10-17,dropped
47196,24079,69,2022-09-02,dropped
47197,41288,102,2020-03-06,dropped
47198,476710,1890,2022-01-19,INVALID
47199,264490,78,2020-04-11,completed
47200,37323,72,2021-07-15,dropped
47201,20403,181,2023-10-30,dropped
47202,25259,159,2023-12-11,completed
47203,18381,100,2021-08-17,completed
47204,40485,2,2021-12-12,completed
47205,38136,155,2023-02-27,active
47206,2947,97,2024-08-23,active
47207,51385,90,2024-08-10,active
47208,31063,149,2021-10-13,active
47209,37389,87,2022-06-21,completed
47210,25464,47,2020-03-25,dropped
47211,5641,179,2023-10-11,dropped
47212,11596,147,2021-01-19,active
47213,52972,90,2022-02-25,active
47214,34453,83,2022-12-28,dropped
47215,27306,135,2021-07-12,active
47216,25237,195,2021-06-03,active
47217,18329,600,2024-10-27,active
47218,21995,93,2020-03-25,dropped
47219,16417,91,2020-01-05,dropped
47220,37570,1950,2024-07-27,active
47221,37267,191,2023-09-07,completed
47222,42141,730,2021-08-29,active
47223,36144,169,2020-11-23,active
47224,18608,86,2024-06-11,dropped
47225,9607,65,2020-09-02,completed
47226,53653,58,2022-05-25,dropped
47227,507220,72,2022-05-04,dropped
47228,26093,16,2020-10-22,dropped
47229,62060,30,2021-05-14,dropped
47230,18224,182,2024-08-21,completed
47231,3965,41,2024-09-15,active
47232,30500,65,2021-08-18,active
47233,29484,19,2023-02-14,dropped
47234,44539,150,2022-07-17,active
47235,28469,136,2021-10-01,active
47236,17174,99,2023-10-27,active
47237,12581,141,2023-05-28,dropped
47238,37326,34,2021-03-15,dropped
47239,5643,147,2020-09-06,dropped
47240,50437,104,2020-02-19,dropped
47241,483370,199,2023-10-06,completed
47242,7482,109,2020-10-04,dropped
47243,17303,83,2020-08-26,active
47244,3110,1890,2024-09-02,completed
47245,20138,199,2021-01-30,dropped
47246,45218,18,2022-04-06,dropped
47247,18928,120,2024-04-21,completed
47248,24927,68,2023-09-04,active
47249,25700,147,2022-10-08,dropped
47250,35979,133,2021-10-04,active
47251,31700,70,2024-01-31,dropped
47252,27577,115,2023-08-11,active
47253,21572,193,2022-04-28,active
47254,3866,24,2024-10-21,completed
47255,5960,139,2023-08-17,dropped
47256,49149,111,2024-12-09,completed
47257,45487,159,2024-02-19,dropped
47258,5922,870,2023-02-13,dropped
47259,23748,127,2022-12-27,completed
47260,47210,131,2020-07-12,active
47261,8775,131,2022-06-01,active
47262,28274,91,2021-07-19,active
47263,43368,5,2023-11-08,active
47264,50611,135,2024-11-05,completed
47265,28914,125,2020-07-11,completed
47266,49821,159,2021-01-08,active
47267,53214,150,2023-09-20,completed
47268,46225,18,2020-04-25,completed
47269,35691,189,2021-01-15,active
47270,15268,121,2023-11-05,completed
47271,27003,164,2021-05-26,active
47272,324690,115,2020-02-24,dropped
47273,54266,19,2022-10-21,completed
47274,28178,200,2024-05-02,active
47275,40520,1850,2021-08-19,dropped
47276,45184,17,2020-04-05,dropped
47277,19530,135,2023-10-30,active
47278,34627,64,2020-11-28,dropped
47279,1110,9,2023-11-14,active
47280,14953,54,2020-05-12,completed
47281,8636,58,2021-10-27,dropped
47282,45401,172,2021-03-08,dropped
47283,7409,57,2020-06-14,completed
47284,335700,184,2021-10-26,completed
47285,41382,52,2024-10-27,dropped
47286,9830,109,2022-12-26,dropped
47287,47596,16,2021-11-02,dropped
47288,43632,97,2022-02-20,dropped
47289,33206,190,2023-05-22,dropped
47290,50761,177,2021-01-30,dropped
47291,20297,96,2023-05-16,completed
47292,32898,151,2024-11-06,completed
47293,36247,121,2023-12-02,dropped
47294,44416,63,2024-06-29,dropped
47295,53067,870,2020-11-30,dropped
47296,5759,82,2024-03-31,completed
47297,45402,39,2023-07-20,INVALID
47298,36435,30,2021-03-06,completed
47299,13981,119,2023-09-18,active
47300,15103,138,2023-11-12,dropped
47301,534300,98,2023-01-25,dropped
47302,23823,112,2024-11-04,completed
47303,441400,101,2022-06-12,completed
47304,43005,19,2024-04-16,completed
47305,40832,1860,2024-07-28,INVALID
47306,48859,183,2022-10-06,completed
47307,29316,36,2024-01-21,dropped
47308,10342,147,2021-02-27,active
47309,18368,155,2024-04-06,completed
47310,11884,119,2020-12-18,active
47311,199470,90,2020-08-02,completed
47312,436,44,2024-03-14,active
47313,10329,9,2021-11-18,dropped
47314,32669,116,2022-08-17,active
47315,32349,165,2021-02-04,completed
47316,19712,69,2023-05-18,completed
47317,24951,125,2022-07-31,completed
47318,25059,87,2023-06-16,dropped
47319,3444,181,2020-01-19,dropped
47320,42365,72,2021-11-02,active
47321,26030,25,2021-05-30,INVALID
47322,11759,157,2020-02-25,dropped
47323,41021,105,2020-03-25,active
47324,53260,1590,2024-06-13,active
47325,10031,99,2024-02-08,active
47326,356710,1090,2020-04-27,dropped
47327,317,144,2022-01-12,completed
47328,45470,122,2024-08-31,INVALID
47329,2181,1,2024-09-12,dropped
47330,42042,149,2021-01-15,completed
47331,55288,194,2020-01-21,completed
47332,54797,90,2020-11-06,completed
47333,43767,44,2020-03-21,completed
47334,54943,112,2024-02-22,completed
47335,5167,66,2024-03-11,dropped
47336,456790,92,2021-01-24,dropped
47337,4630,152,2023-02-19,INVALID
47338,18923,55,2020-02-10,active
47339,37143,137,2024-11-28,dropped
47340,30215,20,2021-04-06,active
47341,22975,33,2024-11-06,dropped
47342,30865,90,2024-11-26,completed
47343,16254,18,2023-04-27,active
47344,15106,142,2020-11-14,dropped
47345,27006,1560,2024-09-04,dropped
47346,48428,95,2020-10-03,completed
47347,39061,14,2021-02-28,active
47348,21614,320,2022-10-23,active
47349,32452,183,2024-06-07,active
47350,32238,21,2024-07-22,active
47351,5492,10,2021-06-06,INVALID
47352,27392,155,2021-07-23,dropped
47353,33003,44,2020-10-23,dropped
47354,35450,157,2021-05-10,active
47355,16172,81,2022-09-03,active
47356,11267,102,2022-11-22,completed
47357,36588,28,2024-10-06,dropped
47358,2045,166,2020-12-14,INVALID
47359,10022,71,2020-01-12,completed
47360,54202,175,2020-06-08,completed
47361,8533,3,2021-04-21,active
47362,62810,190,2021-03-06,active
47363,478030,167,2021-02-08,completed
47364,7094,165,2024-07-13,active
47365,14218,25,2023-09-26,INVALID
47366,54989,410,2022-07-02,active
47367,4155,108,2020-06-25,completed
47368,12067,156,2023-12-14,active
47369,41235,133,2020-09-10,completed
47370,37757,29,2020-03-29,active
47371,40364,100,2024-07-09,active
47372,129730,100,2023-07-13,active
47373,35087,7,2020-09-21,completed
47374,20188,137,2024-09-12,active
47375,14204,172,2022-07-29,dropped
47376,49004,340,2023-03-14,INVALID
47377,38480,176,2020-11-16,dropped
47378,27288,149,2020-07-28,active
47379,24750,109,2024-03-06,completed
47380,18487,78,2024-04-21,active
47381,110340,151,2023-10-23,active
47382,517930,163,2023-11-28,completed
47383,22899,1020,2024-07-15,completed
47384,42873,930,2021-12-17,dropped
47385,54747,95,2021-10-27,dropped
47386,5813,90,2023-11-24,dropped
47387,11965,174,2022-12-12,dropped
47388,49807,192,2021-10-12,active
47389,51355,192,2023-01-22,completed
47390,23538,51,2023-08-27,completed
47391,40394,143,2022-03-11,completed
47392,6152,119,2021-06-17,active
47393,54366,47,2020-08-17,dropped
47394,341220,90,2023-12-19,dropped
47395,25749,86,2023-10-17,dropped
47396,37372,89,2023-05-17,dropped
47397,53110,106,2022-07-28,dropped
47398,7127,140,2023-03-29,INVALID
47399,361450,199,2024-05-27,active
47400,45458,104,2022-01-21,active
47401,345530,82,2020-10-01,active
47402,32831,155,2020-07-10,dropped
47403,12943,169,2020-05-05,INVALID
47404,9549,15,2020-05-23,dropped
47405,17002,30,2023-06-22,completed
47406,35497,124,2022-08-08,active
47407,48366,32,2020-04-25,active
47408,36135,15,2020-06-07,active
47409,40757,97,2024-10-22,completed
47410,2092,105,2022-10-10,completed
47411,32984,144,2021-04-07,active
47412,30669,25,2022-01-10,INVALID
47413,8634,78,2021-03-09,active
47414,48320,155,2023-10-25,active
47415,9758,28,2021-12-12,active
47416,45159,1350,2022-09-13,INVALID
47417,20802,1390,2021-06-15,dropped
47418,36031,97,2024-12-10,dropped
47419,3916,122,2024-07-22,active
47420,52871,350,2023-02-10,completed
47421,52612,137,2021-09-21,dropped
47422,22667,115,2021-01-05,dropped
47423,1025,76,2023-10-19,dropped
47424,25892,28,2020-08-23,completed
47425,11943,110,2021-12-18,completed
47426,45829,125,2022-01-22,INVALID
47427,40445,17,2022-01-02,INVALID
47428,40544,81,2024-04-21,dropped
47429,26833,45,2022-03-30,completed
47430,36866,40,2020-05-27,dropped
47431,39029,183,2020-03-14,dropped
47432,31626,74,2024-09-02,active
47433,44908,1310,2020-09-28,completed
47434,25783,199,2021-02-23,dropped
47435,6979,70,2022-07-09,dropped
47436,29158,120,2023-10-05,completed
47437,51970,40,2020-08-20,dropped
47438,29694,76,2023-08-21,active
47439,76780,159,2020-08-05,active
47440,7332,158,2024-09-14,completed
47441,34250,152,2023-07-24,completed
47442,51734,144,2022-10-20,dropped
47443,15030,129,2020-12-26,INVALID
47444,3595,104,2023-08-16,active
47445,265250,11,2020-05-27,dropped
47446,49549,4,2021-05-28,completed
47447,46116,680,2024-03-16,active
47448,116460,180,2020-10-17,active
47449,43704,10,2020-09-11,active
47450,48088,166,2023-11-17,INVALID
47451,20875,96,2024-08-25,completed
47452,3152,62,2023-07-29,completed
47453,8648,60,2023-07-14,active
47454,7806,34,2022-08-25,INVALID
47455,31658,137,2020-03-14,completed
47456,28938,69,2022-08-10,active
47457,691,19,2023-08-14,dropped
47458,9365,194,2024-07-27,completed
47459,324360,174,2023-01-18,INVALID
47460,23143,70,2021-12-28,active
47461,45655,900,2021-12-31,completed
47462,11814,195,2021-07-24,dropped
47463,43146,127,2022-01-07,completed
47464,15758,1430,2021-10-14,completed
47465,179010,55,2023-12-21,active
47466,46883,154,2020-06-17,dropped
47467,42291,29,2023-01-30,dropped
47468,29093,148,2020-03-25,dropped
47469,44352,28,2021-05-12,active
47470,52593,131,2024-07-02,active
47471,21265,129,2020-06-13,dropped
47472,15509,116,2020-04-16,active
47473,44842,76,2021-01-27,INVALID
47474,27046,155,2024-02-21,dropped
47475,237540,74,2020-01-14,active
47476,22190,142,2021-09-16,dropped
47477,53673,30,2021-05-14,completed
47478,54243,37,2022-11-23,active
47479,53022,1910,2022-01-30,active
47480,51223,143,2020-05-11,dropped
47481,33663,138,2020-04-28,dropped
47482,29808,18,2022-04-02,dropped
47483,31271,62,2023-07-29,active
47484,37407,67,2022-12-02,INVALID
47485,49840,122,2020-04-09,completed
47486,251560,167,2022-04-05,INVALID
47487,25529,21,2024-02-01,completed
47488,21524,90,2021-07-28,dropped
47489,24476,1930,2023-08-15,dropped
47490,353560,149,2024-08-17,completed
47491,15891,2,2024-12-21,dropped
47492,52607,44,2022-08-16,completed
47493,403720,127,2022-03-17,dropped
47494,55274,119,2020-05-25,dropped
47495,4510,99,2023-06-09,active
